id,target
38897,2494.75
38898,5666.75
38899,3452.5
38900,17280.0
38901,16519.5
38902,10825.75
38903,7130.5
38904,2098.75
38905,7056.25
38906,1522.75
38907,6373.0
38908,11257.75
38909,19154.5
38910,801.5
38911,16043.25
38912,5557.75
38913,7526.5
38914,17174.75
38915,14715.0
38916,16894.25
38917,2027.5
38918,15182.75
38919,17975.0
38920,2570.5
38921,6884.0
38922,10980.25
38923,9457.5
38924,16191.75
38925,13923.75
38926,19643.5
38927,13613.25
38928,3657.75
38929,6595.25
38930,4264.5
38931,1498.5
38932,11922.25
38933,11082.5
38934,7424.5
38935,8544.5
38936,6571.75
38937,10738.75
38938,6614.0
38939,2497.75
38940,17460.0
38941,4257.0
38942,5658.5
38943,14985.5
38944,7319.5
38945,16491.25
38946,8734.5
38947,5461.25
38948,14851.0
38949,2355.5
38950,6935.25
38951,17280.5
38952,12189.25
38953,10306.75
38954,17796.5
38955,2262.25
38956,4153.5
38957,14753.75
38958,5711.0
38959,5804.5
38960,6752.0
38961,17305.25
38962,16854.75
38963,5309.0
38964,14371.25
38965,10809.25
38966,19043.75
38967,13784.75
38968,5284.5
38969,1519.5
38970,1262.5
38971,6412.25
38972,15993.25
38973,14584.5
38974,1668.75
38975,7355.5
38976,6953.75
38977,2874.5
38978,10792.75
38979,15246.5
38980,5697.75
38981,5636.75
38982,18490.75
38983,13611.0
38984,5063.0
38985,1104.75
38986,4312.5
38987,978.75
38988,5717.25
38989,2826.0
38990,7283.75
38991,10484.25
38992,15377.0
38993,5773.0
38994,2379.25
38995,9295.5
38996,2052.75
38997,17481.75
38998,4843.0
38999,15413.25
39000,18067.25
39001,15340.25
39002,17698.25
39003,12969.5
39004,16909.0
39005,3119.0
39006,8859.5
39007,18534.25
39008,16513.25
39009,6596.0
39010,4671.75
39011,13472.5
39012,4402.25
39013,15037.0
39014,2935.25
39015,17007.25
39016,19554.75
39017,13595.5
39018,5702.5
39019,10028.5
39020,18441.25
39021,9205.0
39022,8519.0
39023,19390.75
39024,13753.25
39025,1898.25
39026,18812.0
39027,1182.25
39028,5467.5
39029,4926.25
39030,12852.0
39031,19432.75
39032,17180.5
39033,18218.5
39034,14435.0
39035,7140.0
39036,3495.0
39037,15284.75
39038,3349.5
39039,19305.25
39040,17847.75
39041,13543.0
39042,16127.25
39043,11754.25
39044,19725.75
39045,3881.5
39046,15900.0
39047,17163.75
39048,15433.25
39049,1265.0
39050,911.0
39051,3633.75
39052,12234.75
39053,19281.75
39054,3335.5
39055,4723.75
39056,8232.5
39057,7954.25
39058,7825.0
39059,8875.5
39060,19707.5
39061,12486.5
39062,16850.75
39063,757.25
39064,9546.25
39065,3610.0
39066,2308.0
39067,2356.5
39068,7190.25
39069,3224.75
39070,15749.75
39071,1469.5
39072,8600.25
39073,19201.0
39074,12526.5
39075,9472.5
39076,19056.75
39077,7014.0
39078,17960.5
39079,2210.5
39080,17702.25
39081,17004.0
39082,7347.5
39083,3009.0
39084,9406.5
39085,19601.5
39086,13930.0
39087,6946.0
39088,16073.0
39089,6313.0
39090,14460.0
39091,10321.0
39092,1219.0
39093,826.25
39094,13052.5
39095,8042.0
39096,17942.5
39097,14943.75
39098,11022.5
39099,11335.0
39100,9847.5
39101,10640.25
39102,857.5
39103,17050.5
39104,9508.25
39105,18936.0
39106,14254.5
39107,9293.25
39108,17474.25
39109,4466.75
39110,12147.25
39111,9158.25
39112,4384.0
39113,16782.0
39114,12146.0
39115,10941.25
39116,734.5
39117,8227.75
39118,19359.25
39119,13211.0
39120,12830.75
39121,94.0
39122,18336.5
39123,18645.5
39124,17941.0
39125,7387.5
39126,1732.75
39127,17125.25
39128,9795.25
39129,11211.0
39130,10535.0
39131,9304.25
39132,6353.0
39133,14394.75
39134,8395.75
39135,2206.0
39136,15904.0
39137,4572.25
39138,13391.25
39139,2520.75
39140,1695.25
39141,17175.0
39142,3905.5
39143,1621.25
39144,29.0
39145,16049.75
39146,7867.25
39147,2993.75
39148,18613.25
39149,4621.25
39150,10786.25
39151,1767.5
39152,14806.75
39153,16556.25
39154,17668.25
39155,17803.75
39156,3150.0
39157,1799.75
39158,8093.5
39159,5809.0
39160,9033.75
39161,18016.25
39162,13893.25
39163,2408.0
39164,14379.0
39165,7932.5
39166,8305.75
39167,2348.25
39168,17453.75
39169,9819.0
39170,14348.25
39171,13417.25
39172,4968.25
39173,5425.5
39174,16356.5
39175,18395.0
39176,2501.5
39177,2029.0
39178,101.5
39179,11568.0
39180,5202.25
39181,4251.25
39182,2109.75
39183,13419.0
39184,11654.75
39185,2211.25
39186,4710.0
39187,11348.5
39188,17270.25
39189,4224.75
39190,7378.5
39191,11805.25
39192,14018.25
39193,682.75
39194,17475.5
39195,6529.75
39196,17173.5
39197,12345.5
39198,8539.5
39199,471.25
39200,17250.0
39201,18634.25
39202,15744.75
39203,3721.75
39204,19299.75
39205,19290.0
39206,2942.75
39207,10083.0
39208,17439.5
39209,14033.25
39210,11261.0
39211,2794.0
39212,14392.0
39213,14553.25
39214,8625.5
39215,9587.75
39216,6828.5
39217,15626.5
39218,15753.75
39219,6576.25
39220,19161.5
39221,8670.25
39222,4808.25
39223,10389.75
39224,16232.25
39225,14515.75
39226,19228.0
39227,6085.75
39228,4353.5
39229,14366.5
39230,12285.5
39231,14820.75
39232,3076.75
39233,11384.75
39234,12854.25
39235,2526.75
39236,15621.5
39237,17502.0
39238,1805.25
39239,14936.75
39240,14127.0
39241,13299.75
39242,7251.75
39243,15830.25
39244,13687.0
39245,15063.25
39246,6486.75
39247,14506.5
39248,17862.25
39249,16607.5
39250,7497.25
39251,9868.0
39252,7327.0
39253,17882.0
39254,11365.5
39255,12086.5
39256,18227.25
39257,16047.75
39258,14874.25
39259,18418.5
39260,3855.0
39261,10388.5
39262,4193.25
39263,13982.25
39264,16950.75
39265,17918.75
39266,1815.0
39267,16821.75
39268,13745.5
39269,13203.5
39270,17936.75
39271,294.5
39272,13615.75
39273,4486.0
39274,4601.5
39275,8043.5
39276,15729.0
39277,2248.75
39278,7704.5
39279,8628.0
39280,7826.0
39281,1834.75
39282,1284.25
39283,1533.0
39284,11209.0
39285,18361.25
39286,17749.5
39287,16753.0
39288,18396.0
39289,18978.25
39290,610.5
39291,19085.5
39292,9129.25
39293,12464.25
39294,9105.25
39295,11684.5
39296,9209.5
39297,10980.0
39298,17379.25
39299,1996.25
39300,5306.75
39301,1375.5
39302,5066.5
39303,10548.75
39304,10671.75
39305,7607.75
39306,782.0
39307,17805.0
39308,11564.0
39309,13235.0
39310,7022.25
39311,8336.0
39312,8618.25
39313,13199.75
39314,6071.25
39315,13456.75
39316,14299.75
39317,7503.0
39318,2348.75
39319,13584.5
39320,1480.75
39321,4467.75
39322,5258.25
39323,14778.5
39324,3314.25
39325,15602.75
39326,7677.75
39327,10805.0
39328,18600.0
39329,16613.25
39330,15849.5
39331,3820.5
39332,373.0
39333,11140.0
39334,5805.75
39335,10638.5
39336,14382.5
39337,7683.0
39338,18762.25
39339,6041.0
39340,16887.5
39341,5146.25
39342,18224.5
39343,7147.75
39344,19056.25
39345,10817.25
39346,13501.0
39347,6106.75
39348,17699.5
39349,5619.0
39350,16383.75
39351,4562.0
39352,14072.5
39353,16645.25
39354,18938.25
39355,13992.75
39356,15623.25
39357,15523.0
39358,7914.75
39359,17014.5
39360,13079.75
39361,3305.75
39362,17132.25
39363,10047.0
39364,11862.75
39365,4649.5
39366,7146.75
39367,4972.0
39368,12969.25
39369,12052.0
39370,9221.25
39371,4253.25
39372,13769.0
39373,12780.25
39374,19515.25
39375,6769.75
39376,13305.25
39377,6036.5
39378,11122.0
39379,13260.0
39380,11992.25
39381,16820.75
39382,8725.5
39383,1390.25
39384,4736.0
39385,16909.5
39386,6799.5
39387,10636.25
39388,11107.25
39389,17885.75
39390,3045.0
39391,10526.25
39392,18953.0
39393,16291.5
39394,7184.75
39395,18710.75
39396,1237.5
39397,17786.0
39398,11171.0
39399,19567.5
39400,9990.0
39401,17729.0
39402,16918.75
39403,11574.5
39404,11591.5
39405,13133.25
39406,18805.0
39407,7489.25
39408,3900.0
39409,551.75
39410,3924.0
39411,2272.0
39412,18353.5
39413,11687.25
39414,3675.5
39415,18139.5
39416,19253.75
39417,12013.25
39418,2051.0
39419,10337.0
39420,1093.0
39421,3350.5
39422,8465.0
39423,18822.75
39424,17242.5
39425,10627.0
39426,6247.25
39427,15236.5
39428,14700.5
39429,11155.25
39430,4673.25
39431,1870.0
39432,8953.5
39433,2017.25
39434,13412.75
39435,17943.75
39436,1958.75
39437,2400.5
39438,4467.75
39439,9888.0
39440,17019.5
39441,9031.0
39442,2187.0
39443,16110.75
39444,11744.25
39445,1142.25
39446,16580.0
39447,7240.0
39448,12369.5
39449,3769.25
39450,10340.25
39451,14034.5
39452,14963.0
39453,9841.5
39454,10456.75
39455,8531.75
39456,11825.5
39457,6919.25
39458,4109.0
39459,16611.25
39460,1521.5
39461,17255.25
39462,11522.25
39463,2824.5
39464,17051.25
39465,9089.5
39466,15287.0
39467,3856.25
39468,11225.5
39469,8154.75
39470,1336.5
39471,877.5
39472,18236.25
39473,14086.0
39474,16400.75
39475,18333.75
39476,19770.75
39477,17264.5
39478,16869.0
39479,7086.5
39480,15249.75
39481,19014.0
39482,18591.0
39483,17649.0
39484,15062.25
39485,19040.25
39486,16363.25
39487,13713.0
39488,18816.25
39489,16725.75
39490,17180.5
39491,13500.0
39492,473.25
39493,6307.0
39494,1099.25
39495,13911.25
39496,7286.25
39497,11440.5
39498,19071.5
39499,1128.0
39500,16794.0
39501,4046.25
39502,15634.0
39503,16389.75
39504,8898.25
39505,13743.25
39506,8725.75
39507,1447.0
39508,14614.5
39509,8389.0
39510,13848.25
39511,6336.75
39512,6159.75
39513,5613.5
39514,9425.5
39515,391.25
39516,16730.25
39517,11972.0
39518,8460.5
39519,12163.5
39520,3779.75
39521,13125.25
39522,13248.25
39523,19717.25
39524,15623.75
39525,12615.5
39526,1052.25
39527,19218.0
39528,9156.5
39529,201.5
39530,12134.5
39531,17619.5
39532,19501.5
39533,4602.5
39534,10715.25
39535,9533.0
39536,9969.5
39537,4281.5
39538,11287.5
39539,17815.25
39540,956.75
39541,9263.5
39542,9606.25
39543,16007.25
39544,7134.25
39545,6710.75
39546,16259.5
39547,3628.5
39548,16471.0
39549,6341.75
39550,15103.25
39551,17349.0
39552,10680.75
39553,6723.75
39554,17725.25
39555,13618.0
39556,12781.25
39557,16947.25
39558,1701.25
39559,10418.0
39560,5854.75
39561,18635.75
39562,6390.0
39563,7258.0
39564,12203.75
39565,5714.5
39566,6316.25
39567,1449.0
39568,16582.75
39569,19822.0
39570,754.0
39571,7548.5
39572,18988.0
39573,6584.75
39574,7546.0
39575,10381.75
39576,15117.0
39577,4539.75
39578,355.5
39579,4394.5
39580,384.75
39581,8256.0
39582,6910.25
39583,3322.5
39584,5118.75
39585,169.75
39586,15016.5
39587,19623.0
39588,13177.5
39589,13284.75
39590,5372.0
39591,19654.25
39592,6098.0
39593,14149.25
39594,17874.0
39595,3608.75
39596,11381.25
39597,12200.0
39598,7081.0
39599,8929.75
39600,2169.0
39601,6621.25
39602,11929.0
39603,8372.0
39604,3568.75
39605,11109.0
39606,7005.25
39607,11878.0
39608,8382.5
39609,14166.5
39610,8072.5
39611,18847.25
39612,14321.5
39613,13085.75
39614,2756.0
39615,14920.25
39616,3060.0
39617,5398.25
39618,13507.5
39619,1878.75
39620,14815.75
39621,18650.25
39622,2200.5
39623,5674.75
39624,11233.25
39625,12788.25
39626,5469.0
39627,11797.25
39628,6430.75
39629,12007.25
39630,19413.25
39631,18365.75
39632,18036.5
39633,3458.75
39634,3687.0
39635,15626.25
39636,16115.75
39637,18120.75
39638,17188.25
39639,18348.0
39640,19309.0
39641,17595.25
39642,3355.0
39643,12611.5
39644,13716.0
39645,16415.0
39646,18138.5
39647,18151.75
39648,11739.25
39649,11031.75
39650,17083.0
39651,1632.0
39652,17038.75
39653,952.25
39654,4981.25
39655,13756.0
39656,8808.0
39657,2847.0
39658,9521.25
39659,2991.5
39660,5711.75
39661,7251.75
39662,17258.5
39663,6784.25
39664,3345.75
39665,12070.25
39666,17720.75
39667,17069.25
39668,1028.25
39669,5966.5
39670,15372.25
39671,10225.5
39672,8923.0
39673,4869.5
39674,12739.0
39675,702.25
39676,12598.75
39677,15819.0
39678,852.75
39679,9453.5
39680,12562.5
39681,14959.25
39682,7654.5
39683,1730.25
39684,14146.5
39685,6320.0
39686,15491.75
39687,15232.25
39688,12083.0
39689,11074.25
39690,15492.0
39691,2619.0
39692,10383.5
39693,4480.75
39694,18471.75
39695,8667.25
39696,17677.0
39697,6900.75
39698,3718.5
39699,11196.75
39700,12322.75
39701,17625.75
39702,7749.25
39703,6993.75
39704,17238.75
39705,6992.75
39706,4771.5
39707,4699.75
39708,4795.75
39709,15848.5
39710,12314.25
39711,16281.25
39712,8502.75
39713,14987.25
39714,18168.5
39715,4590.25
39716,17875.75
39717,2538.25
39718,2714.75
39719,1458.25
39720,13472.5
39721,9155.5
39722,13650.0
39723,10141.0
39724,5168.25
39725,6319.5
39726,2696.5
39727,14080.25
39728,636.5
39729,13958.5
39730,2100.5
39731,18565.5
39732,14302.5
39733,1547.5
39734,16455.5
39735,12234.5
39736,17094.0
39737,16278.0
39738,12339.0
39739,16268.0
39740,17418.5
39741,6279.25
39742,18874.0
39743,1965.75
39744,12072.75
39745,13542.5
39746,1525.25
39747,8392.25
39748,1578.5
39749,2453.5
39750,13644.5
39751,6560.25
39752,7688.5
39753,13180.75
39754,17240.75
39755,6845.25
39756,17345.5
39757,17352.25
39758,13818.0
39759,2595.5
39760,5475.25
39761,17597.5
39762,16452.0
39763,16335.0
39764,5030.25
39765,712.5
39766,1741.0
39767,13756.75
39768,18624.0
39769,12616.25
39770,19548.25
39771,18151.5
39772,8264.75
39773,5587.0
39774,17797.0
39775,10954.0
39776,9345.75
39777,15194.75
39778,1366.25
39779,9263.25
39780,9727.0
39781,9696.75
39782,17268.0
39783,8093.0
39784,10714.0
39785,13012.5
39786,11767.0
39787,16221.0
39788,8100.5
39789,15875.5
39790,13600.5
39791,9845.25
39792,7934.0
39793,16268.25
39794,15780.5
39795,19781.75
39796,16307.0
39797,4107.75
39798,14778.5
39799,1664.25
39800,8404.5
39801,19671.5
39802,5792.25
39803,2972.5
39804,6811.0
39805,10561.5
39806,2025.25
39807,18565.75
39808,5624.25
39809,11677.0
39810,5129.5
39811,3524.75
39812,9353.0
39813,1639.5
39814,15622.0
39815,17515.0
39816,18410.75
39817,4206.75
39818,16469.25
39819,17687.0
39820,4459.25
39821,16430.75
39822,215.5
39823,2742.0
39824,15891.75
39825,1987.5
39826,16330.25
39827,13585.0
39828,15721.25
39829,17074.0
39830,19008.25
39831,19055.25
39832,16197.5
39833,6416.0
39834,12529.25
39835,6641.25
39836,9868.5
39837,11217.5
39838,6572.75
39839,10296.25
39840,3037.25
39841,1585.75
39842,5739.25
39843,17280.75
39844,10460.25
39845,10270.25
39846,4964.75
39847,8021.25
39848,16167.75
39849,4890.0
39850,2141.75
39851,13535.0
39852,17452.75
39853,14768.0
39854,2935.75
39855,10549.0
39856,6760.0
39857,6670.5
39858,18421.0
39859,17561.25
39860,14036.25
39861,19021.0
39862,4741.75
39863,10662.25
39864,18455.5
39865,5222.75
39866,10194.75
39867,3588.25
39868,18723.25
39869,10846.25
39870,12033.25
39871,2805.25
39872,9660.25
39873,16833.5
39874,14239.0
39875,5224.5
39876,12467.5
39877,4499.5
39878,639.5
39879,5997.0
39880,11168.75
39881,3745.25
39882,18448.25
39883,17433.75
39884,3220.0
39885,8555.5
39886,16896.75
39887,8406.5
39888,14759.75
39889,18965.0
39890,10787.5
39891,11899.25
39892,7073.5
39893,6350.0
39894,10946.25
39895,3984.75
39896,2384.0
39897,12610.75
39898,10257.25
39899,17837.25
39900,14691.75
39901,10443.0
39902,18221.0
39903,11257.0
39904,5153.0
39905,1223.5
39906,14417.25
39907,13907.25
39908,17533.5
39909,10279.0
39910,15394.0
39911,16524.25
39912,5057.75
39913,10177.0
39914,8476.0
39915,16818.0
39916,12731.25
39917,8579.0
39918,8216.75
39919,19196.0
39920,18258.0
39921,2770.75
39922,14703.75
39923,12226.25
39924,9842.0
39925,5953.5
39926,6462.0
39927,14776.75
39928,18150.75
39929,8050.75
39930,16265.75
39931,14076.5
39932,18038.25
39933,4298.0
39934,6472.25
39935,2765.5
39936,9248.5
39937,11897.25
39938,7404.75
39939,6812.0
39940,11712.75
39941,17441.75
39942,5488.75
39943,11914.25
39944,18432.75
39945,9474.0
39946,16661.25
39947,4927.75
39948,2958.25
39949,4159.5
39950,12025.0
39951,4340.0
39952,9214.75
39953,2570.75
39954,7180.75
39955,4650.75
39956,3929.25
39957,8288.75
39958,6741.0
39959,5447.25
39960,18794.5
39961,19638.25
39962,10479.25
39963,810.0
39964,3731.5
39965,9231.5
39966,6850.25
39967,4415.75
39968,18141.5
39969,17858.75
39970,16313.75
39971,8139.0
39972,7878.25
39973,5798.75
39974,1427.25
39975,18380.5
39976,13025.0
39977,4756.25
39978,2777.5
39979,13105.0
39980,19025.25
39981,15088.25
39982,7208.25
39983,7211.25
39984,16787.0
39985,14097.25
39986,13851.25
39987,5194.25
39988,18609.5
39989,2949.0
39990,12322.75
39991,10033.75
39992,16747.75
39993,4962.5
39994,3741.75
39995,13951.0
39996,15077.75
39997,12515.75
39998,6042.0
39999,8882.25
40000,9318.5
40001,5342.75
40002,7299.5
40003,8126.5
40004,4264.0
40005,4189.75
40006,12722.75
40007,4155.5
40008,16458.75
40009,9388.0
40010,18021.5
40011,7554.75
40012,9520.75
40013,11829.25
40014,12654.0
40015,2066.75
40016,16022.5
40017,15319.0
40018,7283.25
40019,19316.25
40020,17477.75
40021,4783.0
40022,15146.0
40023,3100.5
40024,17912.0
40025,6624.75
40026,17995.0
40027,3049.5
40028,13202.0
40029,5324.0
40030,3364.0
40031,12431.0
40032,11486.0
40033,10757.0
40034,13347.5
40035,15262.0
40036,9686.5
40037,17441.75
40038,12800.5
40039,18605.25
40040,11551.0
40041,8032.25
40042,2323.75
40043,19712.25
40044,10076.25
40045,17006.5
40046,10282.0
40047,1030.0
40048,5130.25
40049,13844.0
40050,17246.0
40051,18311.25
40052,70.75
40053,7155.0
40054,18966.0
40055,9666.0
40056,8089.5
40057,2619.0
40058,10247.25
40059,1876.0
40060,5923.0
40061,6270.0
40062,19540.5
40063,16559.75
40064,17849.75
40065,5908.5
40066,15288.0
40067,3288.5
40068,1271.5
40069,11288.0
40070,209.5
40071,6621.75
40072,11143.75
40073,11874.0
40074,5560.25
40075,17980.0
40076,16585.0
40077,3319.5
40078,10229.0
40079,16080.5
40080,17047.75
40081,17324.5
40082,14618.0
40083,2681.5
40084,1133.0
40085,13968.0
40086,9072.0
40087,13541.0
40088,6136.5
40089,10656.0
40090,7352.25
40091,1830.25
40092,12283.5
40093,4128.5
40094,7343.5
40095,10530.25
40096,17184.25
40097,12011.75
40098,7628.75
40099,6707.75
40100,17828.5
40101,13644.75
40102,10616.0
40103,6314.75
40104,8689.5
40105,5385.75
40106,19407.0
40107,12746.0
40108,18624.0
40109,17461.25
40110,1621.25
40111,18494.25
40112,3147.25
40113,6995.75
40114,6622.0
40115,4804.5
40116,6763.5
40117,19815.0
40118,12471.5
40119,16454.75
40120,13404.25
40121,1785.25
40122,15051.75
40123,19154.5
40124,5461.0
40125,19032.25
40126,4694.25
40127,18289.5
40128,14417.5
40129,2391.25
40130,13073.25
40131,5089.5
40132,10486.0
40133,13670.0
40134,3264.5
40135,1439.0
40136,7272.5
40137,5088.25
40138,13074.0
40139,18817.5
40140,5980.5
40141,12713.25
40142,1137.75
40143,11910.25
40144,11117.25
40145,14894.75
40146,15351.75
40147,10660.25
40148,906.5
40149,18698.0
40150,10479.5
40151,4738.5
40152,19444.5
40153,14475.5
40154,4309.0
40155,17421.5
40156,18065.75
40157,15184.5
40158,3199.25
40159,19748.0
40160,1441.75
40161,12124.5
40162,3324.5
40163,3315.5
40164,16026.25
40165,18589.0
40166,16605.5
40167,6752.75
40168,19429.75
40169,4663.0
40170,11990.0
40171,8557.75
40172,1618.25
40173,7452.0
40174,10498.75
40175,4798.5
40176,9199.0
40177,16147.0
40178,10808.75
40179,7150.25
40180,2706.25
40181,7420.5
40182,11354.25
40183,10498.0
40184,4244.75
40185,5923.0
40186,13424.25
40187,6705.75
40188,8855.5
40189,11787.25
40190,9746.0
40191,15371.75
40192,16455.0
40193,6986.0
40194,10467.5
40195,1847.0
40196,14168.0
40197,19191.25
40198,8028.25
40199,16015.0
40200,9303.5
40201,9643.25
40202,11715.25
40203,19572.0
40204,7093.25
40205,17951.5
40206,4458.5
40207,14293.0
40208,5382.5
40209,17608.75
40210,11384.0
40211,16720.5
40212,4944.0
40213,9895.75
40214,19453.5
40215,14389.75
40216,17116.25
40217,18303.0
40218,5065.25
40219,956.5
40220,4809.75
40221,10811.25
40222,8461.75
40223,5284.5
40224,15932.5
40225,18029.25
40226,8552.75
40227,9499.75
40228,19076.0
40229,11191.0
40230,16154.25
40231,12374.75
40232,16262.5
40233,7186.0
40234,13979.5
40235,18587.25
40236,16875.5
40237,9796.5
40238,942.75
40239,9135.5
40240,8387.0
40241,18472.25
40242,4539.75
40243,16422.25
40244,8987.75
40245,6112.0
40246,5429.5
40247,3469.75
40248,15933.5
40249,18775.75
40250,6626.5
40251,9802.0
40252,15721.5
40253,2147.75
40254,17498.5
40255,12890.25
40256,16711.75
40257,16439.75
40258,11169.5
40259,6065.75
40260,1252.75
40261,17411.75
40262,9888.0
40263,13526.25
40264,16018.75
40265,16361.75
40266,12955.5
40267,10799.5
40268,7491.75
40269,19531.75
40270,9796.25
40271,17778.5
40272,14452.25
40273,5845.0
40274,15549.25
40275,4289.75
40276,1890.75
40277,1657.25
40278,2364.25
40279,5100.75
40280,13586.25
40281,6796.0
40282,16356.0
40283,18987.25
40284,9968.0
40285,19070.0
40286,13025.25
40287,16354.75
40288,7986.75
40289,12622.5
40290,10036.0
40291,15236.75
40292,3490.5
40293,13428.75
40294,8690.75
40295,17310.25
40296,3426.0
40297,6422.25
40298,18904.25
40299,16724.75
40300,11404.5
40301,5334.75
40302,17934.25
40303,6814.0
40304,8848.25
40305,6014.75
40306,6627.75
40307,5068.5
40308,14174.75
40309,3530.5
40310,13882.25
40311,9283.75
40312,12623.0
40313,14122.75
40314,3613.0
40315,2933.0
40316,10787.25
40317,7820.0
40318,17707.0
40319,11869.75
40320,13831.5
40321,12029.25
40322,6987.5
40323,5593.25
40324,5566.75
40325,4095.5
40326,7068.25
40327,10708.5
40328,5335.5
40329,2712.0
40330,14654.75
40331,7066.0
40332,4656.25
40333,8110.5
40334,14287.25
40335,17579.0
40336,15520.0
40337,8381.5
40338,3436.5
40339,5976.0
40340,13668.25
40341,13106.25
40342,11648.25
40343,15787.5
40344,6551.25
40345,15310.5
40346,17126.25
40347,5519.0
40348,18499.25
40349,13877.25
40350,18114.75
40351,18136.75
40352,4533.25
40353,13077.0
40354,7445.25
40355,2384.5
40356,4711.5
40357,11309.5
40358,4470.0
40359,13299.0
40360,11083.0
40361,15046.25
40362,5081.0
40363,7172.0
40364,10642.0
40365,4940.25
40366,5869.5
40367,15415.75
40368,16961.5
40369,15664.25
40370,11529.75
40371,5270.5
40372,12698.25
40373,13060.75
40374,4352.75
40375,8344.0
40376,13090.25
40377,12342.0
40378,6819.25
40379,12652.5
40380,8417.25
40381,7924.25
40382,13912.75
40383,19532.75
40384,3800.0
40385,7899.0
40386,3481.0
40387,10634.5
40388,7266.25
40389,19531.5
40390,11647.25
40391,8426.0
40392,3208.25
40393,19475.5
40394,16041.0
40395,3901.0
40396,3589.25
40397,2778.75
40398,14351.0
40399,5236.0
40400,251.25
40401,9919.25
40402,19244.75
40403,4524.25
40404,12169.25
40405,5311.0
40406,14025.75
40407,15734.25
40408,12112.5
40409,13359.25
40410,11108.75
40411,74.5
40412,14584.0
40413,5323.0
40414,17216.25
40415,8653.0
40416,17082.5
40417,5033.25
40418,9057.75
40419,12497.5
40420,11248.75
40421,6374.25
40422,16352.0
40423,13445.5
40424,9585.0
40425,1069.75
40426,5867.25
40427,19472.25
40428,9041.0
40429,2361.75
40430,19456.75
40431,3074.75
40432,15038.0
40433,12230.25
40434,7511.75
40435,10458.0
40436,18611.25
40437,4372.75
40438,13250.75
40439,19449.25
40440,10504.5
40441,2928.0
40442,12134.0
40443,3033.75
40444,8759.5
40445,1824.0
40446,7225.25
40447,18858.75
40448,17845.0
40449,13448.75
40450,13375.0
40451,16529.75
40452,10401.5
40453,5724.75
40454,17874.25
40455,8053.25
40456,4094.75
40457,17551.25
40458,5269.25
40459,3822.25
40460,6984.0
40461,10328.75
40462,16422.5
40463,2864.5
40464,7882.0
40465,8094.75
40466,12793.5
40467,15427.25
40468,12913.25
40469,6254.0
40470,1371.5
40471,12644.25
40472,15056.25
40473,7521.0
40474,2460.75
40475,5968.0
40476,2938.25
40477,10778.5
40478,15698.25
40479,6977.5
40480,8694.75
40481,9223.0
40482,15144.5
40483,18476.5
40484,16746.75
